# This file is automatically generated by the curve_fit function
param n := 252 ;
param m := 201 ;
param X := 
218 64 6.298542e+17
218 65 7.551160e+18
218 66 -3.158610e+18
218 67 -2.888817e+18
218 68 3.161100e+17
218 69 -5.191102e+18
218 70 -1.217812e+18
218 71 -6.010704e+18
218 72 5.396124e+18
218 73 8.814002e+18
218 74 -5.822916e+18
218 75 -9.194142e+18
218 76 -2.880373e+18
218 77 2.148348e+18
218 78 5.022974e+18
218 79 1.627481e+18
218 80 2.675224e+18
218 81 8.674609e+18
218 82 8.222504e+17
218 83 -6.039110e+18
218 84 -7.679902e+17
218 85 -6.331730e+17
218 86 -8.271325e+18
218 87 -5.543403e+18
218 88 -3.880187e+18
218 89 6.549627e+18
218 90 8.696813e+17
218 91 4.253401e+18
218 92 6.508433e+17
218 93 -6.340963e+18
218 94 7.516862e+18
218 95 7.845506e+18
218 96 5.374252e+18
218 97 4.067746e+18
218 98 -2.742798e+18
218 99 -4.891327e+18
218 100 8.493189e+18
218 101 -1.652468e+18
218 102 -8.097487e+18
218 103 -4.713956e+18
218 104 -8.357482e+18
218 105 -5.792775e+18
218 106 -2.653485e+18
218 107 -3.957190e+18
218 108 8.286801e+18
218 109 8.901635e+18
218 110 -5.253266e+18
218 111 3.739469e+18
218 112 -1.920456e+17
218 113 -4.780398e+18
218 114 -4.328724e+18
218 115 1.450858e+18
218 116 1.241551e+18
218 117 -7.284521e+18
218 118 5.678996e+18
218 119 -3.589664e+18
218 120 -4.193829e+18
218 121 -6.170449e+18
218 122 7.624919e+18
218 123 -5.599562e+18
218 124 2.380219e+18
218 125 -1.388373e+15
218 126 -3.012770e+17
218 127 8.409859e+18
218 128 -1.288287e+18
218 129 -2.857161e+18
218 130 7.185372e+18
218 131 -8.747565e+18
218 132 1.792971e+18
218 133 1.693135e+18
218 134 -1.524685e+18
218 135 1.184836e+18
218 136 -1.145041e+18
218 137 -8.666202e+18
218 138 1.001961e+18
218 139 -3.935444e+18
218 140 -5.441060e+18
218 141 -1.184347e+17
218 142 -7.253591e+18
218 143 -6.055946e+18
218 144 -4.421554e+18
218 145 -2.465924e+17
218 146 1.829685e+18
218 147 -8.786797e+18
218 148 -6.720327e+18
218 149 -1.018146e+18
218 150 4.232477e+17
218 151 -3.889694e+17
218 152 7.827368e+18
218 153 1.438336e+18
218 154 -1.475777e+18
218 155 -6.648946e+18
218 156 -3.975159e+18
218 157 4.387546e+18
218 158 -7.133241e+18
218 159 1.613270e+18
218 160 -4.084630e+17
218 161 3.597245e+18
218 162 5.838900e+18
218 163 -5.783946e+18
218 164 -7.375834e+17
218 165 5.965109e+18
218 166 3.156628e+18
218 167 2.458830e+18
218 168 -1.389525e+18
218 169 -6.379033e+18
218 170 -7.443446e+17
218 171 4.497908e+18
218 172 -1.631384e+18
218 173 -3.522207e+18
218 174 -8.002332e+18
218 175 -2.512128e+18
218 176 8.270556e+18
218 177 5.376411e+18
218 178 4.536322e+18
218 179 6.704477e+18
218 180 -2.421222e+18
218 181 -8.896403e+18
218 182 6.388727e+18
218 183 2.847982e+18
218 184 -9.177284e+18
218 185 7.777307e+17
218 186 2.746857e+18
218 187 5.772208e+18
218 188 -1.809525e+18
218 189 -5.285371e+18
218 190 -3.227282e+18
218 191 6.561230e+17
218 192 -5.195268e+18
218 193 -2.121767e+18
218 194 7.450648e+17
218 195 -4.341638e+18
218 196 -1.351498e+18
218 197 1.872947e+18
218 198 6.011774e+17
218 199 1.328280e+18
218 200 -6.911210e+18
218 201 -5.546396e+18
219 1 1.000000e+00
219 2 2.180000e+02
219 3 4.752400e+04
219 4 1.036023e+07
219 5 2.258531e+09
219 6 4.923597e+11
219 7 1.073344e+14
219 8 2.339890e+16
219 9 5.100960e+18
219 10 5.204715e+18
219 11 -9.070338e+18
219 12 -3.532168e+18
219 13 4.750631e+18
219 14 2.619809e+18
219 15 -7.307742e+17
219 16 6.711920e+18
219 17 5.905854e+18
219 18 -3.795879e+18
219 19 2.601760e+18
219 20 -4.665349e+18
219 21 -2.475227e+18
219 22 -4.643887e+18
219 23 2.203589e+18
219 24 7.669848e+17
219 25 1.181984e+18
219 26 -5.819857e+17
219 27 2.254331e+18
219 28 -6.617871e+18
219 29 -3.849787e+18
219 30 -9.150015e+18
219 31 -2.454927e+18
219 32 -2.185830e+17
219 33 7.689145e+18
219 34 -2.420133e+18
219 35 7.366582e+18
219 36 1.048223e+18
219 37 7.151779e+18
219 38 -8.885435e+18
219 39 -1.167789e+17
219 40 -7.011046e+18
219 41 2.671656e+18
219 42 -7.874797e+18
219 43 -1.158511e+18
219 44 5.698927e+18
219 45 6.434254e+18
219 46 7.148409e+17
219 47 8.261361e+18
219 48 -6.804235e+18
219 49 -7.583780e+18
219 50 6.942862e+18
219 51 9.108530e+17
219 52 -4.348225e+18
219 53 -7.129198e+18
219 54 -4.638708e+18
219 55 3.332664e+18
219 56 7.097673e+18
219 57 -2.233785e+18
219 58 -7.349875e+18
219 59 2.594073e+18
219 60 -6.341068e+18
219 61 1.152922e+18
219 62 -6.917529e+18
219 63 4.611686e+18
219 64 -9.223372e+18
219 65 0.000000e+00
219 66 0.000000e+00
219 67 0.000000e+00
219 68 0.000000e+00
219 69 0.000000e+00
219 70 0.000000e+00
219 71 0.000000e+00
219 72 0.000000e+00
219 73 0.000000e+00
219 74 0.000000e+00
219 75 0.000000e+00
219 76 0.000000e+00
219 77 0.000000e+00
219 78 0.000000e+00
219 79 0.000000e+00
219 80 0.000000e+00
219 81 0.000000e+00
219 82 0.000000e+00
219 83 0.000000e+00
219 84 0.000000e+00
219 85 0.000000e+00
219 86 0.000000e+00
219 87 0.000000e+00
219 88 0.000000e+00
219 89 0.000000e+00
219 90 0.000000e+00
219 91 0.000000e+00
219 92 0.000000e+00
219 93 0.000000e+00
219 94 0.000000e+00
219 95 0.000000e+00
219 96 0.000000e+00
219 97 0.000000e+00
219 98 0.000000e+00
219 99 0.000000e+00
219 100 0.000000e+00
219 101 0.000000e+00
219 102 0.000000e+00
219 103 0.000000e+00
219 104 0.000000e+00
219 105 0.000000e+00
219 106 0.000000e+00
219 107 0.000000e+00
219 108 0.000000e+00
219 109 0.000000e+00
219 110 0.000000e+00
219 111 0.000000e+00
219 112 0.000000e+00
219 113 0.000000e+00
219 114 0.000000e+00
219 115 0.000000e+00
219 116 0.000000e+00
219 117 0.000000e+00
219 118 0.000000e+00
219 119 0.000000e+00
219 120 0.000000e+00
219 121 0.000000e+00
219 122 0.000000e+00
219 123 0.000000e+00
219 124 0.000000e+00
219 125 0.000000e+00
219 126 0.000000e+00
219 127 0.000000e+00
219 128 0.000000e+00
219 129 0.000000e+00
219 130 0.000000e+00
219 131 0.000000e+00
219 132 0.000000e+00
219 133 0.000000e+00
219 134 0.000000e+00
219 135 0.000000e+00
219 136 0.000000e+00
219 137 0.000000e+00
219 138 0.000000e+00
219 139 0.000000e+00
219 140 0.000000e+00
219 141 0.000000e+00
219 142 0.000000e+00
219 143 0.000000e+00
219 144 0.000000e+00
219 145 0.000000e+00
219 146 0.000000e+00
219 147 0.000000e+00
219 148 0.000000e+00
219 149 0.000000e+00
219 150 0.000000e+00
219 151 0.000000e+00
219 152 0.000000e+00
219 153 0.000000e+00
219 154 0.000000e+00
219 155 0.000000e+00
219 156 0.000000e+00
219 157 0.000000e+00
219 158 0.000000e+00
219 159 0.000000e+00
219 160 0.000000e+00
219 161 0.000000e+00
219 162 0.000000e+00
219 163 0.000000e+00
219 164 0.000000e+00
219 165 0.000000e+00
219 166 0.000000e+00
219 167 0.000000e+00
219 168 0.000000e+00
219 169 0.000000e+00
219 170 0.000000e+00
219 171 0.000000e+00
219 172 0.000000e+00
219 173 0.000000e+00
219 174 0.000000e+00
219 175 0.000000e+00
219 176 0.000000e+00
219 177 0.000000e+00
219 178 0.000000e+00
219 179 0.000000e+00
219 180 0.000000e+00
219 181 0.000000e+00
219 182 0.000000e+00
219 183 0.000000e+00
219 184 0.000000e+00
219 185 0.000000e+00
219 186 0.000000e+00
219 187 0.000000e+00
219 188 0.000000e+00
219 189 0.000000e+00
219 190 0.000000e+00
219 191 0.000000e+00
219 192 0.000000e+00
219 193 0.000000e+00
219 194 0.000000e+00
219 195 0.000000e+00
219 196 0.000000e+00
219 197 0.000000e+00
219 198 0.000000e+00
219 199 0.000000e+00
219 200 0.000000e+00
219 201 0.000000e+00
220 1 1.000000e+00
220 2 2.190000e+02
220 3 4.796100e+04
220 4 1.050346e+07
220 5 2.300258e+09
220 6 5.037564e+11
220 7 1.103227e+14
220 8 2.416066e+16
220 9 5.291185e+18
220 10 -3.375435e+18
220 11 -1.350604e+18
220 12 -6.343395e+17
220 13 8.653605e+18
220 14 -4.875179e+18
220 15 2.246899e+18
220 16 -5.991203e+18
220 17 -2.354727e+18
220 18 8.236592e+17
220 19 -4.086071e+18
220 20 9.040975e+18
220 21 6.171907e+18
220 22 5.035266e+18
220 23 -4.081430e+18
220 24 -8.389559e+18
220 25 7.360976e+18
220 26 7.186915e+18
220 27 5.961060e+18
220 28 -4.246682e+18
220 29 -7.686053e+18
220 30 -4.591842e+18
220 31 8.957447e+18
220 32 6.326094e+18
220 33 1.908802e+18
220 34 -6.247582e+18
220 35 -3.161327e+18
220 36 8.645714e+18
220 37 -6.603339e+18
220 38 -7.285098e+18
220 39 -9.016484e+18
220 40 -8.083595e+17
220 41 7.436707e+18
220 42 5.325281e+18
220 43 4.091660e+18
220 44 -7.816859e+18
220 45 3.655168e+18
220 46 7.271896e+18
220 47 6.125212e+18
220 48 -5.190979e+18
220 49 6.873786e+18
220 50 -7.273884e+18
220 51 -6.560501e+18
220 52 2.096419e+18
220 53 -2.052882e+18
220 54 -6.859308e+18
220 55 -8.002277e+18
220 56 -5.796680e+16
220 57 5.752016e+18
220 58 5.312863e+18
220 59 1.372174e+18
220 60 5.358267e+18
220 61 -7.131123e+18
220 62 6.257376e+18
220 63 5.306235e+18
220 64 -7.936150e+16
220 65 1.066576e+18
220 66 -6.227420e+18
220 67 1.254111e+18
220 68 -2.050942e+18
220 69 -6.434428e+18
220 70 -7.187074e+18
220 71 -5.995994e+18
220 72 -3.403795e+18
220 73 -7.561344e+18
220 74 4.272619e+18
220 75 -5.080493e+18
220 76 -5.823331e+18
220 77 -2.484212e+18
220 78 -9.086842e+18
220 79 2.229932e+18
220 80 8.739845e+18
220 81 -4.435222e+18
220 82 6.363780e+18
220 83 -8.284753e+18
220 84 -6.580084e+18
220 85 -2.192290e+18
220 86 -4.960732e+17
220 87 2.040440e+18
220 88 4.134537e+18
220 89 1.573117e+18
220 90 -5.975459e+18
220 91 1.093402e+18
220 92 -3.525390e+17
220 93 -3.419074e+18
220 94 7.539228e+18
220 95 -9.116051e+18
220 96 -4.166814e+18
220 97 -8.641812e+18
220 98 7.457818e+18
220 99 -8.498024e+18
220 100 2.053810e+18
220 101 7.062503e+18
220 102 -2.838441e+18
220 103 5.570703e+18
220 104 2.498861e+18
220 105 -6.151732e+18
220 106 -6.168888e+17
220 107 -5.971445e+18
220 108 1.972419e+18
220 109 7.684616e+18
220 110 4.277255e+18
220 111 -4.065055e+18
220 112 -4.803233e+18
220 113 -4.435989e+17
220 114 -4.914445e+18
220 115 -6.352268e+18
220 116 -7.640868e+18
220 117 5.303715e+18
220 118 -6.311916e+17
220 119 -9.103760e+18
220 120 -1.475015e+18
220 121 9.013043e+18
220 122 5.472306e+16
220 123 -6.462394e+18
220 124 5.135011e+18
220 125 -6.839982e+17
220 126 -2.221654e+18
220 127 -6.926916e+18
220 128 -4.361491e+18
220 129 4.064170e+18
220 130 4.609514e+18
220 131 -5.087431e+18
220 132 -7.342684e+18
220 133 -3.181155e+18
220 134 4.303431e+18
220 135 1.667365e+18
220 136 -3.781882e+18
220 137 1.871334e+18
220 138 3.993787e+18
220 139 7.642297e+18
220 140 -4.990747e+18
220 141 -4.615639e+18
220 142 3.746025e+18
220 143 8.722718e+18
220 144 -8.186230e+18
220 145 -3.450102e+18
220 146 7.442356e+17
220 147 -3.033097e+18
220 148 -1.654722e+17
220 149 6.550724e+17
220 150 -4.113091e+18
220 151 3.123546e+18
220 152 1.526979e+18
220 153 2.367057e+18
220 154 1.876595e+18
220 155 5.145873e+18
220 156 1.694868e+18
220 157 2.241127e+18
220 158 -7.255236e+18
220 159 -2.476634e+18
220 160 -7.427324e+18
220 161 -3.270377e+18
220 162 3.210355e+18
220 163 2.091439e+18
220 164 -3.143462e+18
220 165 -5.888755e+18
220 166 1.634816e+18
220 167 7.536620e+18
220 168 8.759605e+18
220 169 -1.078193e+17
220 170 -5.165686e+18
220 171 -6.033823e+18
220 172 6.758403e+18
220 173 4.350644e+18
220 174 -6.439717e+18
220 175 -8.345492e+18
220 176 -1.435100e+18
220 177 -6.922350e+17
220 178 -4.025502e+18
220 179 3.858841e+18
220 180 -3.464109e+18
220 181 -2.323397e+18
220 182 7.684888e+18
220 183 4.336688e+18
220 184 8.950714e+18
220 185 4.851399e+18
220 186 -7.454779e+18
220 187 9.163660e+18
220 188 -3.853514e+18
220 189 4.630560e+18
220 190 -4.782220e+17
220 191 5.949852e+18
220 192 -6.701233e+18
220 193 8.169462e+18
220 194 -2.220812e+17
220 195 6.704451e+18
220 196 -7.464779e+18
220 197 6.973591e+18
220 198 -3.863400e+18
220 199 2.465644e+18
220 200 5.020462e+18
220 201 -7.323370e+18
221 1 1.000000e+00
221 2 2.200000e+02
221 3 4.840000e+04
221 4 1.064800e+07
221 5 2.342560e+09
221 6 5.153632e+11
221 7 1.133799e+14
221 8 2.494358e+16
221 9 5.487587e+18
221 10 8.230853e+18
221 11 3.006741e+18
221 12 -2.599773e+18
221 13 -1.010555e+17
221 14 -3.785467e+18
221 15 -2.699231e+18
221 16 -3.534943e+18
221 17 -2.924285e+18
221 18 2.293395e+18
221 19 6.484872e+18
221 20 6.272628e+18
221 21 -3.527690e+18
221 22 -1.328461e+18
221 23 2.886543e+18
221 24 7.850267e+18
221 25 -6.935262e+18
221 26 5.322129e+18
221 27 8.723472e+18
221 28 7.025615e+17
221 29 6.989587e+18
221 30 6.629299e+18
221 31 1.152922e+18
221 32 -4.611686e+18
221 33 0.000000e+00
221 34 0.000000e+00
221 35 0.000000e+00
221 36 0.000000e+00
221 37 0.000000e+00
221 38 0.000000e+00
221 39 0.000000e+00
221 40 0.000000e+00
221 41 0.000000e+00
221 42 0.000000e+00
221 43 0.000000e+00
221 44 0.000000e+00
221 45 0.000000e+00
221 46 0.000000e+00
221 47 0.000000e+00
221 48 0.000000e+00
221 49 0.000000e+00
221 50 0.000000e+00
221 51 0.000000e+00
221 52 0.000000e+00
221 53 0.000000e+00
221 54 0.000000e+00
221 55 0.000000e+00
221 56 0.000000e+00
221 57 0.000000e+00
221 58 0.000000e+00
221 59 0.000000e+00
221 60 0.000000e+00
221 61 0.000000e+00
221 62 0.000000e+00
221 63 0.000000e+00
221 64 0.000000e+00
221 65 0.000000e+00
221 66 0.000000e+00
221 67 0.000000e+00
221 68 0.000000e+00
221 69 0.000000e+00
221 70 0.000000e+00
221 71 0.000000e+00
221 72 0.000000e+00
221 73 0.000000e+00
221 74 0.000000e+00
221 75 0.000000e+00
221 76 0.000000e+00
221 77 0.000000e+00
221 78 0.000000e+00
221 79 0.000000e+00
221 80 0.000000e+00
221 81 0.000000e+00
221 82 0.000000e+00
221 83 0.000000e+00
221 84 0.000000e+00
221 85 0.000000e+00
221 86 0.000000e+00
221 87 0.000000e+00
221 88 0.000000e+00
221 89 0.000000e+00
221 90 0.000000e+00
221 91 0.000000e+00
221 92 0.000000e+00
221 93 0.000000e+00
221 94 0.000000e+00
221 95 0.000000e+00
221 96 0.000000e+00
221 97 0.000000e+00
221 98 0.000000e+00
221 99 0.000000e+00
221 100 0.000000e+00
221 101 0.000000e+00
221 102 0.000000e+00
221 103 0.000000e+00
221 104 0.000000e+00
221 105 0.000000e+00
221 106 0.000000e+00
221 107 0.000000e+00
221 108 0.000000e+00
221 109 0.000000e+00
221 110 0.000000e+00
221 111 0.000000e+00
221 112 0.000000e+00
221 113 0.000000e+00
221 114 0.000000e+00
221 115 0.000000e+00
221 116 0.000000e+00
221 117 0.000000e+00
221 118 0.000000e+00
221 119 0.000000e+00
221 120 0.000000e+00
221 121 0.000000e+00
221 122 0.000000e+00
221 123 0.000000e+00
221 124 0.000000e+00
221 125 0.000000e+00
221 126 0.000000e+00
221 127 0.000000e+00
221 128 0.000000e+00
221 129 0.000000e+00
221 130 0.000000e+00
221 131 0.000000e+00
221 132 0.000000e+00
221 133 0.000000e+00
221 134 0.000000e+00
221 135 0.000000e+00
221 136 0.000000e+00
221 137 0.000000e+00
221 138 0.000000e+00
221 139 0.000000e+00
221 140 0.000000e+00
221 141 0.000000e+00
221 142 0.000000e+00
221 143 0.000000e+00
221 144 0.000000e+00
221 145 0.000000e+00
221 146 0.000000e+00
221 147 0.000000e+00
221 148 0.000000e+00
221 149 0.000000e+00
221 150 0.000000e+00
221 151 0.000000e+00
221 152 0.000000e+00
221 153 0.000000e+00
221 154 0.000000e+00
221 155 0.000000e+00
221 156 0.000000e+00
221 157 0.000000e+00
221 158 0.000000e+00
221 159 0.000000e+00
221 160 0.000000e+00
221 161 0.000000e+00
221 162 0.000000e+00
221 163 0.000000e+00
221 164 0.000000e+00
221 165 0.000000e+00
221 166 0.000000e+00
221 167 0.000000e+00
221 168 0.000000e+00
221 169 0.000000e+00
221 170 0.000000e+00
221 171 0.000000e+00
221 172 0.000000e+00
221 173 0.000000e+00
221 174 0.000000e+00
221 175 0.000000e+00
221 176 0.000000e+00
221 177 0.000000e+00
221 178 0.000000e+00
221 179 0.000000e+00
221 180 0.000000e+00
221 181 0.000000e+00
221 182 0.000000e+00
221 183 0.000000e+00
221 184 0.000000e+00
221 185 0.000000e+00
221 186 0.000000e+00
221 187 0.000000e+00
221 188 0.000000e+00
221 189 0.000000e+00
221 190 0.000000e+00
221 191 0.000000e+00
221 192 0.000000e+00
221 193 0.000000e+00
221 194 0.000000e+00
221 195 0.000000e+00
221 196 0.000000e+00
221 197 0.000000e+00
221 198 0.000000e+00
221 199 0.000000e+00
221 200 0.000000e+00
221 201 0.000000e+00
222 1 1.000000e+00
222 2 2.210000e+02
222 3 4.884100e+04
222 4 1.079386e+07
222 5 2.385443e+09
222 6 5.271830e+11
222 7 1.165074e+14
222 8 2.574814e+16
222 9 5.690340e+18
222 10 3.186465e+18
222 11 3.232478e+18
222 12 -5.045342e+18
222 13 -8.216027e+18
222 14 -7.960976e+18
222 15 -6.934914e+18
222 16 -1.536254e+18
222 17 -7.470715e+18
222 18 9.179015e+18
222 19 -5.795395e+17
222 20 1.048980e+18
222 21 -7.983145e+18
222 22 6.612439e+18
222 23 4.056199e+18
222 24 -7.470410e+18
222 25 -9.200296e+18
222 26 -4.123519e+18
222 27 -7.407248e+18
222 28 4.758395e+18
222 29 1.408607e+17
222 30 -5.763265e+18
222 31 -8.561238e+17
222 32 -4.735917e+18
222 33 4.826797e+18
222 34 -3.189116e+18
222 35 -3.818404e+18
222 36 4.683018e+18
222 37 1.929392e+18
222 38 2.120515e+18
222 39 7.465111e+18
222 40 8.029407e+18
222 41 3.611519e+18
222 42 4.935616e+18
222 43 2.413190e+18
222 44 -1.640533e+18
222 45 6.377024e+18
222 46 7.369702e+18
222 47 5.390683e+18
222 48 -7.697427e+18
222 49 -4.030992e+18
222 50 -5.405540e+18
222 51 4.414016e+18
222 52 -2.179853e+18
222 53 -2.132150e+18
222 54 8.410247e+18
222 55 -4.456466e+18
222 56 -7.201440e+18
222 57 -5.098341e+18
222 58 -1.481954e+18
222 59 4.529515e+18
222 60 4.898595e+18
222 61 -5.768311e+18
222 62 -1.971383e+18
222 63 7.046164e+18
222 64 7.675683e+18
222 65 -7.746056e+17
222 66 -5.167139e+18
222 67 1.760470e+18
222 68 1.682339e+18
222 69 2.862123e+18
222 70 5.339843e+18
222 71 -4.862333e+17
222 72 3.222912e+18
222 73 -7.159414e+18
222 74 4.189550e+18
222 75 3.553268e+18
222 76 -7.937687e+18
222 77 -1.788035e+18
222 78 -7.774092e+18
222 79 -2.527111e+18
222 80 -5.089294e+18
222 81 5.173176e+17
222 82 3.646716e+18
222 83 -5.732405e+18
222 84 5.963806e+18
222 85 8.282249e+18
222 86 4.149439e+18
222 87 -5.311170e+18
222 88 6.823054e+18
222 89 -4.738050e+18
222 90 4.355311e+18
222 91 3.293011e+18
222 92 8.332516e+18
222 93 -3.188313e+18
222 94 -3.640852e+18
222 95 7.028349e+18
222 96 3.738711e+18
222 97 -3.848420e+18
222 98 -1.950500e+18
222 99 -6.785465e+18
222 100 -5.401483e+18
222 101 5.310577e+18
222 102 -6.954127e+18
222 103 -5.782335e+18
222 104 -5.070709e+18
222 105 4.624630e+18
222 106 7.472283e+18
222 107 -8.832427e+18
222 108 3.388404e+18
222 109 -7.479229e+18
222 110 7.297255e+18
222 111 7.826623e+18
222 112 -4.310212e+18
222 113 6.673871e+18
222 114 -8.140546e+17
222 115 4.561368e+18
222 116 -6.508614e+18
222 117 4.424452e+17
222 118 5.546675e+18
222 119 8.329993e+18
222 120 -3.745900e+18
222 121 2.259607e+18
222 122 1.310974e+18
222 123 -5.422556e+18
222 124 6.535630e+17
222 125 -3.136531e+18
222 126 7.803034e+18
222 127 8.923239e+18
222 128 -1.765721e+18
222 129 -2.842757e+18
222 130 -1.060040e+18
222 131 5.538932e+18
222 132 6.618834e+18
222 133 5.469511e+18
222 134 -8.723176e+18
222 135 9.086171e+18
222 136 -2.651249e+18
222 137 4.369781e+18
222 138 6.490865e+18
222 139 -4.364907e+18
222 140 -5.413832e+18
222 141 2.581562e+18
222 142 -1.323754e+18
222 143 2.598219e+18
222 144 2.357443e+18
222 145 4.486009e+18
222 146 -4.716237e+18
222 147 9.176136e+18
222 148 -1.215860e+18
222 149 7.996073e+18
222 150 -3.755251e+18
222 151 1.930628e+17
222 152 5.773391e+18
222 153 3.094072e+18
222 154 1.260340e+18
222 155 1.834048e+18
222 156 -5.037184e+17
222 157 -6.412955e+17
222 158 5.847656e+18
222 159 1.059795e+18
222 160 -5.593025e+18
222 161 -1.265988e+17
222 162 8.915155e+18
222 163 -3.552311e+18
222 164 8.149345e+18
222 165 -6.775756e+18
222 166 -3.255760e+18
222 167 -1.000359e+17
222 168 -3.661196e+18
222 169 2.532373e+18
222 170 6.252026e+18
222 171 -1.808039e+18
222 172 6.251773e+18
222 173 -1.864039e+18
222 174 -6.124296e+18
222 175 -6.857170e+18
222 176 -2.801624e+18
222 177 8.030464e+18
222 178 3.845036e+18
222 179 1.202748e+18
222 180 7.552885e+18
222 181 8.980639e+18
222 182 -7.527173e+18
222 183 -3.298166e+18
222 184 8.975114e+18
222 185 -8.748211e+18
222 186 3.553482e+18
222 187 -7.890456e+18
222 188 8.649837e+18
222 189 -6.847391e+18
222 190 -6.404925e+17
222 191 6.025118e+18
222 192 3.385494e+18
222 193 -8.122372e+18
222 194 -5.710064e+18
222 195 -7.545510e+18
222 196 -7.350823e+18
222 197 -1.218512e+18
222 198 7.409927e+18
222 199 -4.166322e+18
222 200 1.579943e+18
222 201 -1.320642e+18
223 1 1.000000e+00
223 2 2.220000e+02
223 3 4.928400e+04
223 4 1.094105e+07
223 5 2.428913e+09
223 6 5.392186e+11
223 7 1.197065e+14
223 8 2.657485e+16
223 9 5.899617e+18
223 10 -3.923947e+15
223 11 -8.711163e+17
223 12 -8.920387e+18
223 13 -6.524377e+18
223 14 8.881190e+18
223 15 -2.177404e+18
223 16 -3.768427e+18
223 17 -6.487383e+18
223 18 -1.352922e+18
223 19 -5.200784e+18
223 20 7.570935e+18
223 21 2.093795e+18
223 22 3.653938e+18
223 23 -4.826038e+17
223 24 3.542410e+18
223 25 -6.794954e+18
223 26 4.153214e+18
223 27 -3.237901e+17
223 28 1.905582e+18
223 29 -1.235991e+18
223 30 2.311190e+18
223 31 -3.424709e+18
223 32 -3.968852e+18
223 33 4.358607e+18
223 34 8.380070e+18
223 35 -2.745709e+18
223 36 -8.047694e+17
223 37 5.808628e+18
223 38 -1.756749e+18
223 39 -2.616705e+18
223 40 -9.059545e+18
223 41 -5.239646e+17
223 42 -5.639670e+18
223 43 2.371853e+18
223 44 -8.404148e+18
223 45 -2.599685e+18
223 46 -5.281069e+18
223 47 8.194370e+18
223 48 -7.077548e+18
223 49 -3.242310e+18
223 50 -3.698581e+17
223 51 -8.321526e+18
223 52 -2.704412e+18
223 53 8.363185e+18
223 54 -6.494191e+18
223 55 -2.864289e+18
223 56 -8.682940e+18
223 57 -9.151314e+18
223 58 -2.449958e+18
223 59 -8.935142e+18
223 60 8.646911e+18
223 61 1.152922e+18
223 62 -2.305843e+18
223 63 4.611686e+18
223 64 -9.223372e+18
223 65 0.000000e+00
223 66 0.000000e+00
223 67 0.000000e+00
223 68 0.000000e+00
223 69 0.000000e+00
223 70 0.000000e+00
223 71 0.000000e+00
223 72 0.000000e+00
223 73 0.000000e+00
223 74 0.000000e+00
223 75 0.000000e+00
223 76 0.000000e+00
223 77 0.000000e+00
223 78 0.000000e+00
223 79 0.000000e+00
223 80 0.000000e+00
223 81 0.000000e+00
223 82 0.000000e+00
223 83 0.000000e+00
223 84 0.000000e+00
223 85 0.000000e+00
223 86 0.000000e+00
223 87 0.000000e+00
223 88 0.000000e+00
223 89 0.000000e+00
223 90 0.000000e+00
223 91 0.000000e+00
223 92 0.000000e+00
223 93 0.000000e+00
223 94 0.000000e+00
223 95 0.000000e+00
223 96 0.000000e+00
223 97 0.000000e+00
223 98 0.000000e+00
223 99 0.000000e+00
223 100 0.000000e+00
223 101 0.000000e+00
223 102 0.000000e+00
223 103 0.000000e+00
223 104 0.000000e+00
223 105 0.000000e+00
223 106 0.000000e+00
223 107 0.000000e+00
223 108 0.000000e+00
223 109 0.000000e+00
223 110 0.000000e+00
223 111 0.000000e+00
223 112 0.000000e+00
223 113 0.000000e+00
223 114 0.000000e+00
223 115 0.000000e+00
223 116 0.000000e+00
223 117 0.000000e+00
223 118 0.000000e+00
223 119 0.000000e+00
223 120 0.000000e+00
223 121 0.000000e+00
223 122 0.000000e+00
223 123 0.000000e+00
223 124 0.000000e+00
223 125 0.000000e+00
223 126 0.000000e+00
223 127 0.000000e+00
223 128 0.000000e+00
223 129 0.000000e+00
223 130 0.000000e+00
223 131 0.000000e+00
223 132 0.000000e+00
223 133 0.000000e+00
223 134 0.000000e+00
223 135 0.000000e+00
223 136 0.000000e+00
223 137 0.000000e+00
223 138 0.000000e+00
223 139 0.000000e+00
223 140 0.000000e+00
223 141 0.000000e+00
223 142 0.000000e+00
223 143 0.000000e+00
223 144 0.000000e+00
223 145 0.000000e+00
223 146 0.000000e+00
223 147 0.000000e+00
223 148 0.000000e+00
223 149 0.000000e+00
223 150 0.000000e+00
223 151 0.000000e+00
223 152 0.000000e+00
223 153 0.000000e+00
223 154 0.000000e+00
223 155 0.000000e+00
223 156 0.000000e+00
223 157 0.000000e+00
223 158 0.000000e+00
223 159 0.000000e+00
223 160 0.000000e+00
223 161 0.000000e+00
223 162 0.000000e+00
223 163 0.000000e+00
223 164 0.000000e+00
223 165 0.000000e+00
223 166 0.000000e+00
223 167 0.000000e+00
223 168 0.000000e+00
223 169 0.000000e+00
223 170 0.000000e+00
223 171 0.000000e+00
223 172 0.000000e+00
223 173 0.000000e+00
223 174 0.000000e+00
223 175 0.000000e+00
223 176 0.000000e+00
223 177 0.000000e+00
223 178 0.000000e+00
223 179 0.000000e+00
223 180 0.000000e+00
223 181 0.000000e+00
223 182 0.000000e+00
223 183 0.000000e+00
223 184 0.000000e+00
223 185 0.000000e+00
223 186 0.000000e+00
223 187 0.000000e+00
223 188 0.000000e+00
223 189 0.000000e+00
223 190 0.000000e+00
223 191 0.000000e+00
